RevolvingUtilization,Age,Times30_59Late,DebtRatio,MonthlyIncome,OpenCreditLines,Times90Late,RealEstateLines,Times60_89Late,Dependents,Target
-0.134793040971605,0.45454545454545453,0.0,1397.1989283408411,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0
0.06197497407107709,0.22727272727272727,0.0,-0.07834887696696294,0.4559703619264748,0.16666666666666666,0.0,0.5,0.0,0.0,0
1.025288877694358,-0.45454545454545453,2.0,-0.15857915495226282,-0.9033912795668282,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.29345818606496626,0.5454545454545454,0.0,-0.4220915934917764,1.5958962667426617,0.16666666666666666,0.0,0.0,0.0,0.0,0
1.3838378319367564,-0.09090909090909091,3.0,0.2850967406736856,-0.39897406668566543,0.16666666666666666,0.0,0.0,0.0,1.0,0
1.608590677590444,1.0454545454545454,1.0,-0.33548200573908105,-0.5699629524080935,-1.1666666666666667,0.0,0.0,0.0,1.0,0
0.39819601603043897,-1.1818181818181819,0.0,-0.5130064012012788,-1.2539184952978057,-1.1666666666666667,0.0,-0.5,0.0,0.0,0
0.2856980009137292,0.0,0.0,0.6291383088056008,-0.5414648047876888,0.3333333333333333,0.0,0.5,0.0,0.0,0
1.0759891916138598,-0.5,1.0,0.24460478212958167,0.08549444286121402,1.0,0.0,0.0,0.0,0.0,0
-0.15480343201775015,1.3181818181818181,0.0,106.77000660578004,0.0,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
0.5987109364678412,-0.9545454545454546,0.0,-0.4583262725149571,1.09717868338558,-0.6666666666666666,0.0,-0.5,0.0,1.0,0
1.073554698164254,-1.0909090909090908,0.0,-0.2839114845703335,-0.4955827871188373,-0.6666666666666666,0.0,-0.5,0.0,1.0,0
0.4081619332895248,0.7272727272727273,0.0,2413.662064585587,-1.5386149900256483,2.6666666666666665,0.0,0.0,0.0,0.0,0
-0.2923117773530764,0.8181818181818182,0.0,-0.27295081879381766,3.248788828726133,0.6666666666666666,0.0,0.0,0.0,2.0,0
-0.17659604112531335,0.45454545454545453,0.0,-0.5113213656961786,-0.646053006554574,-1.0,0.0,-0.5,0.0,0.0,0
-0.0269608872294973,-0.9545454545454546,0.0,0.4589361861624722,-0.9868908520946138,-0.6666666666666666,0.0,0.5,0.0,0.0,0
1.2929420745644467,-0.6363636363636364,0.0,0.035886576522442905,2.165859219150755,0.8333333333333334,0.0,0.5,0.0,2.0,0
-0.29330678296027896,0.8181818181818182,0.0,-0.16057101926143566,0.42747221430607013,2.1666666666666665,1.0,0.0,0.0,0.0,0
1.264277225277754,0.9545454545454546,0.0,4427.274822171062,-1.5388999715018523,0.16666666666666666,0.0,0.0,1.0,0.0,0
1.0915197664095078,-0.9545454545454546,0.0,0.6525786468752027,-0.6839555428897122,0.3333333333333333,0.0,0.5,0.0,1.0,1
1.608590677590444,0.45454545454545453,0.0,-0.5272984165365587,0.0,-1.1666666666666667,0.0,-0.5,0.0,0.0,0
-0.23913116293660516,-0.045454545454545456,0.0,-0.08897962785125761,0.09974351667141636,-0.5,0.0,0.0,0.0,0.0,0
1.5934048472837588,-1.0454545454545454,0.0,-0.5157610720951007,-0.9031062980906241,-1.1666666666666667,0.0,-0.5,0.0,0.0,0
-0.15869084177607892,0.13636363636363635,0.0,-0.4226510044437637,2.3918495297805644,-0.6666666666666666,0.0,0.0,0.0,0.0,0
0.5719207143937997,-0.2727272727272727,1.0,-0.5030896051539719,2.165859219150755,0.3333333333333333,0.0,-0.5,0.0,1.0,0
0.4696434796970985,0.5454545454545454,0.0,-0.02477658580184294,-0.622399544029638,-0.6666666666666666,0.0,0.0,0.0,0.0,0
0.7357573026187207,-0.4090909090909091,0.0,3543.145028787173,0.0,-0.8333333333333334,0.0,0.0,0.0,2.0,0
0.9534680075615428,-0.7727272727272727,0.0,-0.15303124336004045,0.1176973496722713,0.3333333333333333,0.0,-0.5,0.0,2.0,0
0.9459235433037493,0.2727272727272727,0.0,-0.1823223260742982,0.6791108577942434,0.5,0.0,0.0,0.0,0.0,0
-0.24134298920962247,0.7727272727272727,0.0,-0.5158043286459628,0.05699629524080935,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
-0.10105485243945282,0.9090909090909091,0.0,2460.157563428591,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0
-0.27483929035949706,-0.2727272727272727,0.0,0.9768633834045172,-0.591051581647193,-0.3333333333333333,0.0,0.5,0.0,2.0,0
0.3485227458324032,0.36363636363636365,0.0,0.25937367103793363,-0.2564833285836421,0.3333333333333333,0.0,0.5,0.0,0.0,0
-0.29345818606496626,0.6818181818181818,0.0,0.24664935802813523,-0.4787688800227985,-1.0,0.0,0.0,0.0,0.0,0
1.1347403713312545,0.13636363636363635,2.0,-0.07462344014378999,0.6620119692220006,1.5,0.0,0.0,0.0,1.0,0
-0.28052597765720794,-1.1363636363636365,1.0,0.4470265672834009,-1.3211741236819607,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
-0.2853476986374306,-0.9545454545454546,0.0,-0.36786280734245413,-0.968937019093759,-0.3333333333333333,1.0,-0.5,0.0,2.0,0
0.21911312565326355,0.5454545454545454,0.0,-0.2968785126678768,1.1555998860074095,0.8333333333333334,0.0,0.0,0.0,3.0,0
0.21229359695956396,-0.7272727272727273,0.0,-0.15159789442801566,0.8503847249928754,-0.3333333333333333,0.0,0.5,0.0,1.0,0
-0.023342472856561707,0.6818181818181818,0.0,2608.9431597262032,0.0,-0.16666666666666666,0.0,0.5,0.0,0.0,0
1.2808834069113113,0.18181818181818182,0.0,0.0014495622701290287,0.3969791963522371,1.1666666666666667,1.0,0.0,0.0,0.0,0
-0.17996506643450305,-0.9545454545454546,0.0,4523.127081324331,-1.5388999715018523,0.5,0.0,0.5,0.0,1.0,0
-0.04036623224145245,-0.13636363636363635,1.0,-0.2656623031375393,1.384155029923055,0.16666666666666666,0.0,0.5,0.0,3.0,1
0.15203615226158312,-0.7272727272727273,0.0,-0.36046634773606184,0.9119407238529496,1.8333333333333333,0.0,-0.5,0.0,3.0,0
-0.060845322411351745,-1.0454545454545454,0.0,0.46648485772576925,-0.17098888572242804,-0.5,0.0,0.0,0.0,0.0,0
0.5822001521045803,-0.6818181818181818,0.0,-0.42120863681559406,-0.12111712738671987,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
0.3447906878325976,0.7727272727272727,0.0,-0.1403862845757751,2.7358221715588487,1.0,0.0,0.5,0.0,1.0,0
0.2210890103493456,-0.5,0.0,3.4751756776271527,-1.2419492732972357,0.5,0.0,0.5,0.0,2.0,0
0.05521910695921022,0.0,0.0,-0.3683101011944775,1.548304360216586,1.0,0.0,0.5,0.0,1.0,0
-0.15106760605876876,0.6363636363636364,0.0,-0.22852194759149547,-0.2564833285836421,-0.8333333333333334,0.0,0.0,0.0,0.0,0
-0.2606307651915193,0.045454545454545456,0.0,3.1987945983269093,1.9988600740951838,0.8333333333333334,0.0,0.0,0.0,2.0,0
-0.1898020875353559,0.18181818181818182,0.0,0.1766031121886615,-0.12824166429182104,1.6666666666666667,0.0,0.5,0.0,0.0,0
-0.23798637857460728,-0.9545454545454546,0.0,0.03784623018064804,-0.5984611000284982,0.3333333333333333,0.0,0.0,0.0,0.0,0
-0.29345818606496626,0.2727272727272727,0.0,-0.07501184351229412,-0.14648047876888,0.16666666666666666,0.0,0.0,0.0,1.0,0
0.3922488183881643,0.2727272727272727,1.0,4694.802769360038,0.0,0.0,0.0,0.5,0.0,0.0,0
-0.2863260955522949,0.5454545454545454,0.0,-0.5214882946515843,-0.6269592476489029,-0.5,0.0,-0.5,1.0,0.0,0
1.1035540497937726,-0.3181818181818182,0.0,0.318887664919123,-0.19492732972356797,0.8333333333333334,0.0,0.5,0.0,2.0,1
-0.14022118654552274,0.36363636363636365,0.0,0.16983219873181077,-0.13793103448275862,1.1666666666666667,0.0,0.5,0.0,0.0,0
-0.21854068497001367,-0.045454545454545456,0.0,7135.516026163647,-1.5388999715018523,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.24825136261462782,1.4090909090909092,0.0,-0.3501895735222973,1.4534055286406384,0.8333333333333334,0.0,-0.5,0.0,0.0,0
1.1993377346697718,0.0,0.0,3807.8117145088872,0.0,0.3333333333333333,0.0,0.5,1.0,0.0,0
1.3971253069688436,-0.8181818181818182,0.0,-0.00024861500889039324,-0.6697064690795098,-0.6666666666666666,0.0,-0.5,0.0,1.0,0
1.211392864511667,-0.36363636363636365,0.0,0.20577873155766951,-0.6554573952693075,-0.5,0.0,0.0,0.0,0.0,0
0.17321527446731427,-0.6818181818181818,0.0,-0.1146799533196065,0.31347962382445144,0.5,1.0,0.0,1.0,0.0,0
0.7379140360408928,-0.18181818181818182,2.0,13.77900891977232,0.0,-1.0,0.0,-0.5,0.0,0.0,0
-0.27342698660217185,0.22727272727272727,0.0,-0.1257705604243965,0.08948418352807068,-0.3333333333333333,0.0,0.0,0.0,0.0,0
0.3973654330536974,-0.9090909090909091,0.0,0.16015392459356848,-0.7124536905101169,-0.6666666666666666,0.0,0.0,0.0,0.0,0
-0.23141719377327874,1.0454545454545454,0.0,-0.5175714251299441,0.5984611000284982,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.2686846172064272,0.4090909090909091,0.0,20.93216258792676,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.2565816793615634,-0.8181818181818182,0.0,-0.06102936516506557,-0.39897406668566543,0.16666666666666666,0.0,0.0,0.0,0.0,0
0.9133635162903921,0.0,0.0,-0.3295300654294817,-0.7722998005129666,-1.0,0.0,-0.5,0.0,0.0,0
1.3955777599155927,-0.36363636363636365,0.0,-0.09918748858258324,-0.140210886292391,0.0,0.0,-0.5,0.0,1.0,0
-0.28754500276592165,0.22727272727272727,0.0,-0.15685191727115116,0.835850669706469,-0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.07504410338202655,-0.2727272727272727,0.0,-0.4897646718739041,0.24223425477343974,-0.3333333333333333,0.0,-0.5,0.0,3.0,0
-0.25753458121090966,1.2727272727272727,0.0,-0.5223215683836491,1.3280136791108579,-0.5,0.0,-0.5,0.0,0.0,0
0.9151326121153874,-0.9090909090909091,0.0,0.21590495334618037,-0.6839555428897122,-0.6666666666666666,0.0,0.0,0.0,1.0,0
1.608590677590444,0.45454545454545453,0.0,0.42295697057750387,0.8304360216585922,0.0,0.0,1.0,0.0,0.0,0
-0.21498361928726126,0.4090909090909091,0.0,6779.231748260241,0.0,0.5,0.0,1.5,0.0,0.0,0
-0.10945936621793041,-0.22727272727272727,0.0,-0.513351510822522,0.7409518381305216,-1.0,0.0,-0.5,0.0,2.0,0
0.3122420122479938,0.2727272727272727,0.0,1.450733278580901,-0.44656597321174124,2.6666666666666665,0.0,1.5,0.0,0.0,0
0.06220127606340732,0.0,0.0,-0.4929730859030965,-0.5414648047876888,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.2810152645599211,0.7272727272727273,0.0,-0.3726626979186596,1.310914790538615,0.3333333333333333,0.0,0.5,0.0,1.0,0
0.0507597795811215,-0.5909090909090909,1.0,0.02269551594390522,-0.6563123396979197,-0.16666666666666666,0.0,0.0,0.0,3.0,0
-0.27917826748575186,1.0,0.0,9.487116718879657,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.16429562684153057,-0.2727272727272727,0.0,-0.3139870407717012,1.3679110857794243,-0.3333333333333333,0.0,0.5,0.0,0.0,0
-0.22981223527138614,-0.36363636363636365,0.0,1.2514946639769797,-0.3798803077799943,-0.5,0.0,0.5,0.0,1.0,0
-0.27915365116689683,0.7272727272727273,0.0,384.3123689301723,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.2644104695201242,0.7272727272727273,0.0,-0.35146866326483756,0.7888287261328014,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
0.6901307901425988,-0.9545454545454546,0.0,-0.35025429382605594,-1.396409233399829,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
0.31134737586731437,-0.8181818181818182,0.0,-0.10106517711416645,-0.2564833285836421,0.5,0.0,0.5,0.0,0.0,0
0.27258142118503303,0.6818181818181818,0.0,-0.18465096944195217,-0.3576517526360787,0.8333333333333334,0.0,-0.5,0.0,0.0,0
0.5526448661615195,0.2727272727272727,0.0,-0.0029075209120337253,2.450840695354802,0.16666666666666666,0.0,0.5,1.0,4.0,0
0.2352290522411391,-0.5909090909090909,0.0,5850.752402133795,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0
-0.2863787309557624,0.2727272727272727,0.0,0.3787529458850634,-0.6189797663151895,-0.5,0.0,0.0,0.0,0.0,0
-0.29345818606496626,0.4090909090909091,0.0,-0.208754463512452,-0.5984611000284982,1.0,0.0,0.0,0.0,0.0,0
-0.29345818606496626,0.3181818181818182,0.0,-0.21419867011342425,3.9233399829011115,0.8333333333333334,0.0,0.5,0.0,0.0,0
-0.004513065970007442,-0.7272727272727273,0.0,-0.14618630477713937,1.8808777429467085,2.3333333333333335,0.0,0.5,0.0,0.0,0
-0.29345818606496626,0.3181818181818182,0.0,-0.02414612829699282,-0.2564833285836421,0.6666666666666666,0.0,0.0,0.0,0.0,0
0.0407843159378343,-0.4090909090909091,1.0,1421.5196508125662,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0
-0.27158735519006305,1.1363636363636365,0.0,-0.5244400134695028,-1.2539184952978057,-1.1666666666666667,0.0,-0.5,0.0,0.0,0
-0.29345818606496626,-0.18181818181818182,0.0,0.2130081922078943,-0.24223425477343974,-0.16666666666666666,0.0,0.5,0.0,0.0,0
0.016647115631245334,1.3181818181818181,0.0,-0.40357381113874297,-0.7549159304645198,-0.16666666666666666,0.0,-0.5,0.0,1.0,0
-0.20346923628523156,-0.045454545454545456,0.0,-0.382918672192188,-0.6412083214591051,-0.5,0.0,-0.5,0.0,0.0,0
-0.13391430572101584,0.045454545454545456,0.0,-0.24167651993317188,0.7247078939868908,0.0,0.0,0.0,0.0,0.0,0
-0.12326597891058222,0.18181818181818182,0.0,0.9976130541380583,-0.7694499857509262,0.5,0.0,0.0,0.0,2.0,0
1.17781332018495,0.5,0.0,1.0882085107326767,-0.3593616414933029,0.6666666666666666,0.0,0.0,0.0,1.0,0
-0.1147373298026535,0.13636363636363635,0.0,-0.36699390375196833,1.1541749786263893,-0.3333333333333333,0.0,0.5,0.0,0.0,0
0.1241374825706686,0.09090909090909091,0.0,-0.07524234101357381,0.004844685095468795,2.0,0.0,0.5,0.0,1.0,0
-0.011962053071444406,0.13636363636363635,0.0,-0.06507845787100006,0.3986890852094614,-0.5,0.0,0.0,0.0,0.0,0
0.8031083936138963,0.9090909090909091,0.0,4335.714455218685,0.0,0.5,0.0,0.0,0.0,0.0,0
0.1703983607410867,0.045454545454545456,0.0,0.2366981352828542,0.9230550014249074,2.3333333333333335,0.0,0.5,0.0,3.0,0
0.3960038170016085,-1.1363636363636365,0.0,810.6403275521769,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.0715332061359585,-0.9545454545454546,0.0,-0.035742579247210825,-0.4559703619264748,-0.16666666666666666,0.0,0.0,0.0,0.0,0
1.608590677590444,-0.6363636363636364,0.0,0.09316578928778123,0.11997720148190368,-0.16666666666666666,0.0,0.0,0.0,4.0,0
0.6516924805282863,-0.5454545454545454,0.0,0.11986715426243556,2.023368481048732,0.5,0.0,0.5,0.0,2.0,0
-0.044475959199343565,-0.18181818181818182,1.0,0.08484297196064047,-0.4169278996865204,1.5,0.0,0.0,0.0,0.0,0
0.7469603829582521,-0.09090909090909091,0.0,0.5429163475889214,-0.5414648047876888,0.16666666666666666,0.0,0.5,0.0,3.0,0
-0.15598357927575737,-0.8181818181818182,0.0,-0.49022833071088945,-0.945283556568823,-1.0,0.0,-0.5,0.0,0.0,0
-0.29345818606496626,-0.18181818181818182,2.0,0.0032887239160555005,-0.6839555428897122,1.0,0.0,0.0,0.0,5.0,0
0.04117314421771876,0.22727272727272727,1.0,0.41092728029158965,-0.5414648047876888,0.16666666666666666,0.0,0.0,0.0,1.0,0
-0.19685341514315136,-1.0,0.0,-0.07640480144681631,-0.39897406668566543,-0.6666666666666666,0.0,0.0,0.0,1.0,0
-0.29345818606496626,-1.0909090909090908,0.0,-0.32040581305725313,-0.6366486178398404,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
0.11141256517494717,-0.7272727272727273,0.0,0.2792226452741954,1.1920775149615275,0.3333333333333333,0.0,0.5,0.0,1.0,0
-0.26933570381395605,0.36363636363636365,0.0,0.0635231533914561,0.4060986035907666,2.0,0.0,0.5,0.0,0.0,0
-0.06225069129782657,0.2727272727272727,0.0,-0.03663296375816212,1.8808777429467085,2.5,0.0,0.5,0.0,4.0,0
-0.2158634139791734,-0.13636363636363635,0.0,0.6200665090785901,-0.6554573952693075,0.5,0.0,0.0,0.0,0.0,0
-0.012502292064212333,-0.5454545454545454,0.0,-0.47744405996704464,0.39897406668566543,-0.3333333333333333,0.0,-0.5,0.0,3.0,0
-0.29345818606496626,0.5,0.0,2.333963050725217,0.0,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
-0.29345818606496626,-0.09090909090909091,1.0,0.5121506536910195,-0.5480193787403819,-0.5,0.0,0.0,0.0,1.0,0
-0.1588465397075298,-0.6363636363636364,0.0,2986.6296734047573,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0
1.6966159918700034,-0.22727272727272727,1.0,1.0525489252355855,0.004559703619264748,-0.3333333333333333,0.0,0.5,0.0,1.0,1
0.32227276084908046,0.5,0.0,0.34658987340367226,-0.07238529495582788,0.16666666666666666,0.0,0.5,0.0,2.0,0
0.4000246574031146,-0.45454545454545453,0.0,0.3223518728622272,0.43203191792533485,-0.16666666666666666,0.0,1.0,0.0,0.0,0
0.9195477415796118,0.09090909090909091,2.0,4.311375359989075,-1.0045597036192648,0.16666666666666666,0.0,0.5,0.0,0.0,0
-0.1386697631163001,0.5,0.0,1813.5124718274294,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.25357908570464893,-1.0454545454545454,0.0,914.3610557404163,-1.5386149900256483,-0.8333333333333334,0.0,0.0,0.0,2.0,0
0.030086067947933084,-0.7272727272727273,0.0,-0.3292110848479577,0.6651467654602451,0.0,0.0,-0.5,0.0,0.0,0
1.174630066104802,-0.8636363636363636,0.0,0.6922134444458825,-0.1139925904816187,-0.16666666666666666,0.0,1.0,0.0,0.0,0
-0.1881181255239622,0.9090909090909091,0.0,-0.3998416460592297,-0.2564833285836421,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
1.608590677590444,-1.0454545454545454,0.0,1392.9070361399483,0.0,-1.0,0.0,-0.5,0.0,0.0,0
0.023295254488799665,0.045454545454545456,0.0,0.25042957370209895,0.6001709888857224,0.5,0.0,1.0,0.0,3.0,0
-0.2770396320603271,1.2272727272727273,0.0,-0.004901953203373469,-0.3419777714448561,0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.03614990304228867,0.2727272727272727,0.0,-0.038015443753191165,1.1555998860074095,0.5,0.0,0.5,0.0,2.0,0
0.02527081583654258,0.7727272727272727,0.0,-0.0541404017825985,-0.1139925904816187,0.3333333333333333,0.0,0.0,0.0,1.0,0
1.608590677590444,0.7727272727272727,0.0,-0.5196886785003968,-0.896266742661727,-1.3333333333333333,1.0,-0.5,0.0,3.0,0
-0.16348137676001448,1.0454545454545454,0.0,-0.5116646612776514,1.329438586491878,0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.29345818606496626,-0.5,0.0,0.7710540907131158,-0.8549444286121403,-0.3333333333333333,0.0,0.0,0.0,0.0,0
1.5077135545166327,-0.7727272727272727,0.0,2278.467460257468,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,1
0.4772216064190473,-0.2727272727272727,0.0,0.42812735445605915,0.6554573952693075,2.3333333333333335,0.0,0.5,0.0,1.0,0
-0.18780066783072574,0.5909090909090909,0.0,3113.9558086979064,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0
0.9926987412444782,0.13636363636363635,0.0,0.09740913589598962,-0.40752351097178685,0.3333333333333333,1.0,0.0,0.0,0.0,0
0.05839575712504346,0.13636363636363635,4.0,4497.3757281189755,0.0,0.5,0.0,0.0,0.0,0.0,0
-0.1311405666062619,-0.045454545454545456,0.0,0.15583294910049184,0.2279851809632374,0.5,0.0,0.0,0.0,0.0,1
-0.29345818606496626,-1.2272727272727273,0.0,-0.30855953821517484,-0.7078939868908521,-0.8333333333333334,0.0,-0.5,1.0,0.0,1
1.20247563629228,-0.36363636363636365,0.0,-0.10996972895526201,-0.4323168994015389,-0.16666666666666666,2.0,-0.5,2.0,1.0,1
-0.27213697699081363,1.5454545454545454,0.0,18.070901120664985,0.0,-0.8333333333333334,0.0,-0.5,0.0,0.0,0
-0.22054406758926745,0.18181818181818182,0.0,0.10062289190034147,-0.1139925904816187,-0.16666666666666666,0.0,0.5,0.0,0.0,0
1.0664691108489006,0.13636363636363635,0.0,0.14638837135384963,2.7358221715588487,0.6666666666666666,0.0,0.5,0.0,3.0,0
-0.21160913129318892,0.5454545454545454,0.0,-0.05230556636401047,0.40837845540039897,1.0,0.0,0.5,0.0,0.0,0
1.7873387921177473,0.045454545454545456,5.0,0.24052653316929581,-0.5414648047876888,-0.16666666666666666,1.0,0.0,2.0,0.0,0
-0.29345818606496626,-0.13636363636363635,0.0,4194.082012589227,0.0,0.5,0.0,0.0,0.0,0.0,0
1.608590677590444,0.13636363636363635,0.0,-0.3037486131841209,-0.6127101738387005,-0.5,0.0,-0.5,0.0,4.0,0
-0.1005330937552922,1.2727272727272727,1.0,-0.5041268324646846,-0.1139925904816187,0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.2442094399014087,-0.6363636363636364,0.0,106.0546912389646,-1.5386149900256483,0.8333333333333334,0.0,-0.5,0.0,2.0,1
1.1562047837766234,-0.36363636363636365,4.0,-0.20617117073547322,4.445711028783129,-0.5,0.0,0.0,0.0,3.0,0
0.14723187307118438,-0.5454545454545454,0.0,-0.3561081286330966,-0.5984611000284982,-0.16666666666666666,0.0,-0.5,0.0,0.0,0
-0.07497076417460781,-0.7727272727272727,0.0,146.82766714744488,0.0,-0.3333333333333333,0.0,-0.5,0.0,0.0,0
-0.22595475425491987,0.7727272727272727,0.0,-0.08603654002855511,-0.5699629524080935,0.16666666666666666,0.0,0.0,0.0,0.0,0
-0.2070597685210866,0.5454545454545454,0.0,-0.26790891843081904,-0.05699629524080935,-0.6666666666666666,0.0,0.0,0.0,0.0,0
0.29989489505174255,0.4090909090909091,0.0,-0.14205610818428463,1.2727272727272727,0.6666666666666666,0.0,0.5,0.0,2.0,0
-0.1436929053851794,-0.2727272727272727,0.0,-0.2895055969514678,-0.17098888572242804,-0.3333333333333333,0.0,0.0,0.0,4.0,0
-0.03171823906563925,-0.13636363636363635,0.0,0.08720597049473178,0.5334853234539755,0.5,0.0,0.5,0.0,0.0,0
-0.2360675876849749,0.5454545454545454,0.0,-0.27855526605137176,1.0259333143345684,0.0,0.0,0.0,0.0,0.0,0
-0.25165423869082904,-0.5454545454545454,0.0,0.10755201737939371,1.310914790538615,0.6666666666666666,0.0,1.5,0.0,2.0,0
0.5504749895803851,-1.1363636363636365,0.0,-0.4924767571826779,0.12339697919635224,-0.6666666666666666,0.0,-0.5,0.0,0.0,0
